23.0	30.0 	1
41.0	8.0 	2
4.0	8.0 	3
35.0	43.0 	4
8.0	34.0 	5
26.0	38.0 	6
14.0	10.0 	7
22.0	16.0 	7
24.0	6.0 	7
38.0	21.0 	2
16.0	45.0 	6
12.0	5.0 	7
31.0	29.0 	1
9.0	40.0 	5
6.0	2.0 	3
34.0	48.0 	4
11.0	19.0 	7
27.0	28.0 	1
48.0	39.0 	4
15.0	12.0 	7
17.0	9.0 	7
38.0	46.0 	4
30.0	38.0 	6
8.0	43.0 	5
17.0	43.0 	6
25.0	31.0 	1
40.0	26.0 	1
40.0	10.0 	2
4.0	31.0 	5
33.0	41.0 	4
44.0	19.0 	2
42.0	27.0 	4
24.0	2.0 	7
49.0	14.0 	2
28.0	49.0 	4
32.0	31.0 	1
42.0	44.0 	4
35.0	12.0 	2
19.0	34.0 	1
24.0	24.0 	1
18.0	32.0 	1
0.0	34.0 	5
34.0	34.0 	6
30.0	13.0 	2
40.0	17.0 	2
27.0	6.0 	7
17.0	4.0 	7
36.0	9.0 	2
32.0	8.0 	2
41.0	28.0 	4
