58.0	84.0 	1
22.0	24.0 	2
39.0	98.0 	3
13.0	92.0 	3
75.0	0.0 	2
91.0	96.0 	1
48.0	70.0 	1
58.0	96.0 	1
87.0	88.0 	1
17.0	62.0 	2
2.0	58.0 	2
6.0	65.0 	2
90.0	38.0 	1
29.0	93.0 	3
60.0	5.0 	2
56.0	58.0 	1
46.0	80.0 	1
87.0	64.0 	1
50.0	19.0 	2
81.0	4.0 	2
31.0	7.0 	2
89.0	3.0 	2
96.0	2.0 	2
47.0	7.0 	2
86.0	65.0 	1
62.0	50.0 	1
27.0	25.0 	2
58.0	62.0 	1
98.0	6.0 	2
88.0	64.0 	1
85.0	60.0 	1
70.0	3.0 	2
27.0	61.0 	2
40.0	90.0 	3
37.0	24.0 	2
6.0	72.0 	3
11.0	79.0 	3
77.0	35.0 	1
3.0	65.0 	2
86.0	57.0 	1
99.0	79.0 	1
64.0	52.0 	1
76.0	34.0 	1
24.0	27.0 	2
12.0	31.0 	2
86.0	25.0 	2
18.0	73.0 	3
56.0	71.0 	1
27.0	12.0 	2
78.0	19.0 	2
84.0	62.0 	1
64.0	33.0 	2
18.0	75.0 	3
32.0	25.0 	2
22.0	6.0 	2
6.0	93.0 	3
53.0	53.0 	1
74.0	10.0 	2
75.0	23.0 	2
23.0	74.0 	3
96.0	12.0 	2
30.0	15.0 	2
37.0	2.0 	2
61.0	68.0 	1
87.0	56.0 	1
87.0	94.0 	1
27.0	87.0 	3
28.0	95.0 	3
3.0	85.0 	3
29.0	1.0 	2
46.0	23.0 	2
36.0	41.0 	2
3.0	76.0 	3
37.0	8.0 	2
42.0	68.0 	1
57.0	55.0 	1
70.0	68.0 	1
66.0	75.0 	1
53.0	15.0 	2
83.0	24.0 	2
38.0	85.0 	3
33.0	55.0 	2
39.0	52.0 	2
57.0	97.0 	1
39.0	43.0 	2
51.0	86.0 	1
66.0	93.0 	1
91.0	91.0 	1
80.0	95.0 	1
94.0	80.0 	1
4.0	83.0 	3
9.0	54.0 	2
12.0	53.0 	2
90.0	86.0 	1
28.0	36.0 	2
78.0	62.0 	1
28.0	35.0 	2
94.0	33.0 	1
60.0	99.0 	1
77.0	40.0 	1
