25.0	17.0 	1
43.0	8.0 	2
28.0	7.0 	2
49.0	41.0 	2
25.0	0.0 	2
37.0	15.0 	2
25.0	35.0 	1
20.0	42.0 	1
45.0	47.0 	2
47.0	11.0 	2
4.0	36.0 	1
29.0	26.0 	2
45.0	10.0 	2
44.0	23.0 	2
6.0	14.0 	1
8.0	25.0 	1
15.0	35.0 	1
47.0	41.0 	2
32.0	42.0 	2
39.0	19.0 	2
11.0	17.0 	1
1.0	34.0 	1
1.0	23.0 	1
36.0	4.0 	2
45.0	41.0 	2
9.0	33.0 	1
26.0	17.0 	2
18.0	9.0 	1
1.0	5.0 	1
47.0	38.0 	2
38.0	2.0 	2
49.0	40.0 	2
13.0	40.0 	1
29.0	10.0 	2
8.0	6.0 	1
20.0	15.0 	1
6.0	34.0 	1
41.0	15.0 	2
25.0	36.0 	1
20.0	13.0 	1
33.0	38.0 	2
20.0	0.0 	1
45.0	31.0 	2
6.0	26.0 	1
2.0	17.0 	1
13.0	31.0 	1
4.0	26.0 	1
33.0	8.0 	2
32.0	40.0 	2
38.0	3.0 	2
