234.0	148.0 	1
447.0	157.0 	2
401.0	253.0 	3
101.0	239.0 	1
222.0	48.0 	1
465.0	102.0 	2
232.0	219.0 	1
330.0	290.0 	3
493.0	210.0 	2
390.0	374.0 	3
76.0	348.0 	4
329.0	83.0 	2
415.0	467.0 	3
61.0	25.0 	1
18.0	375.0 	4
323.0	481.0 	3
42.0	193.0 	1
402.0	472.0 	3
22.0	399.0 	4
259.0	232.0 	1
353.0	340.0 	3
432.0	402.0 	3
62.0	127.0 	1
392.0	445.0 	3
7.0	467.0 	4
428.0	17.0 	2
235.0	252.0 	1
474.0	385.0 	3
320.0	3.0 	2
343.0	356.0 	3
31.0	150.0 	1
467.0	104.0 	2
106.0	93.0 	1
88.0	22.0 	1
492.0	318.0 	3
181.0	86.0 	1
338.0	141.0 	2
362.0	173.0 	2
278.0	312.0 	3
371.0	13.0 	2
28.0	314.0 	4
297.0	487.0 	3
303.0	489.0 	3
102.0	200.0 	1
399.0	53.0 	2
331.0	205.0 	2
88.0	434.0 	4
175.0	185.0 	1
239.0	8.0 	2
203.0	128.0 	1
246.0	380.0 	3
341.0	213.0 	2
437.0	11.0 	2
78.0	413.0 	4
161.0	182.0 	1
297.0	115.0 	2
94.0	499.0 	4
187.0	210.0 	1
448.0	84.0 	2
466.0	17.0 	2
442.0	141.0 	2
300.0	94.0 	2
66.0	53.0 	1
454.0	216.0 	2
300.0	297.0 	3
492.0	386.0 	3
179.0	414.0 	4
262.0	463.0 	3
403.0	180.0 	2
158.0	239.0 	1
38.0	283.0 	4
476.0	272.0 	3
377.0	28.0 	2
15.0	265.0 	4
317.0	47.0 	2
248.0	316.0 	3
10.0	306.0 	4
56.0	362.0 	4
12.0	236.0 	1
391.0	81.0 	2
183.0	426.0 	4
289.0	345.0 	3
97.0	373.0 	4
51.0	285.0 	4
478.0	68.0 	2
368.0	452.0 	3
209.0	400.0 	4
169.0	257.0 	1
126.0	302.0 	4
63.0	155.0 	1
121.0	76.0 	1
161.0	142.0 	1
96.0	161.0 	1
279.0	188.0 	2
419.0	483.0 	3
158.0	343.0 	4
193.0	444.0 	4
188.0	371.0 	4
469.0	385.0 	3
193.0	448.0 	4
314.0	405.0 	3
237.0	323.0 	3
6.0	107.0 	1
327.0	204.0 	2
70.0	195.0 	1
232.0	270.0 	1
148.0	300.0 	4
324.0	58.0 	2
21.0	372.0 	4
384.0	442.0 	3
284.0	34.0 	2
279.0	486.0 	3
153.0	201.0 	1
468.0	337.0 	3
84.0	294.0 	4
6.0	8.0 	1
18.0	385.0 	4
131.0	134.0 	1
202.0	183.0 	1
226.0	348.0 	4
372.0	297.0 	3
67.0	204.0 	1
364.0	69.0 	2
438.0	388.0 	3
256.0	203.0 	1
361.0	37.0 	2
130.0	205.0 	1
354.0	43.0 	2
499.0	84.0 	2
399.0	344.0 	3
200.0	139.0 	1
441.0	9.0 	2
474.0	245.0 	3
486.0	474.0 	3
484.0	109.0 	2
233.0	21.0 	1
274.0	116.0 	2
408.0	139.0 	2
281.0	306.0 	3
379.0	112.0 	2
492.0	380.0 	3
140.0	225.0 	1
395.0	291.0 	3
111.0	224.0 	1
459.0	9.0 	2
311.0	32.0 	2
326.0	300.0 	3
49.0	447.0 	4
431.0	308.0 	3
455.0	401.0 	3
3.0	432.0 	4
461.0	150.0 	2
286.0	491.0 	3
239.0	431.0 	4
314.0	107.0 	2
52.0	288.0 	4
131.0	405.0 	4
409.0	329.0 	3
22.0	334.0 	4
387.0	159.0 	2
411.0	241.0 	3
79.0	202.0 	1
334.0	352.0 	3
166.0	258.0 	1
333.0	13.0 	2
89.0	447.0 	4
13.0	84.0 	1
389.0	410.0 	3
392.0	188.0 	2
103.0	220.0 	1
67.0	446.0 	4
278.0	7.0 	2
134.0	227.0 	1
2.0	420.0 	4
327.0	468.0 	3
82.0	60.0 	1
313.0	170.0 	2
403.0	236.0 	3
134.0	238.0 	1
176.0	183.0 	1
101.0	235.0 	1
151.0	491.0 	4
82.0	407.0 	4
139.0	12.0 	1
280.0	66.0 	2
447.0	353.0 	3
492.0	383.0 	3
171.0	117.0 	1
244.0	173.0 	1
285.0	298.0 	3
188.0	296.0 	4
314.0	59.0 	2
145.0	101.0 	1
290.0	348.0 	3
322.0	40.0 	2
493.0	54.0 	2
203.0	79.0 	1
49.0	41.0 	1
31.0	494.0 	4
257.0	240.0 	1
388.0	387.0 	3
482.0	98.0 	2
56.0	148.0 	1
164.0	456.0 	4
274.0	37.0 	2
279.0	438.0 	3
423.0	335.0 	3
66.0	477.0 	4
360.0	186.0 	2
161.0	256.0 	1
409.0	258.0 	3
359.0	322.0 	3
492.0	3.0 	2
96.0	364.0 	4
445.0	39.0 	2
296.0	367.0 	3
210.0	1.0 	1
239.0	100.0 	1
309.0	136.0 	2
358.0	76.0 	2
94.0	378.0 	4
243.0	458.0 	4
125.0	159.0 	1
91.0	340.0 	4
443.0	329.0 	3
84.0	402.0 	4
78.0	220.0 	1
250.0	183.0 	1
489.0	80.0 	2
443.0	235.0 	3
103.0	309.0 	4
75.0	204.0 	1
198.0	366.0 	4
228.0	80.0 	1
219.0	329.0 	4
400.0	210.0 	2
175.0	351.0 	4
349.0	474.0 	3
204.0	41.0 	1
27.0	334.0 	4
175.0	441.0 	4
287.0	57.0 	2
297.0	267.0 	3
139.0	470.0 	4
344.0	30.0 	2
411.0	463.0 	3
224.0	277.0 	1
353.0	262.0 	3
232.0	477.0 	4
195.0	318.0 	4
252.0	103.0 	1
224.0	307.0 	4
240.0	217.0 	1
442.0	417.0 	3
319.0	429.0 	3
160.0	32.0 	1
341.0	451.0 	3
174.0	111.0 	1
98.0	119.0 	1
104.0	411.0 	4
373.0	145.0 	2
227.0	14.0 	1
382.0	287.0 	3
431.0	275.0 	3
62.0	191.0 	1
26.0	284.0 	4
206.0	228.0 	1
116.0	182.0 	1
109.0	413.0 	4
206.0	237.0 	1
12.0	47.0 	1
334.0	258.0 	3
459.0	470.0 	3
167.0	365.0 	4
80.0	49.0 	1
498.0	445.0 	3
395.0	394.0 	3
369.0	329.0 	3
172.0	153.0 	1
448.0	286.0 	3
391.0	427.0 	3
259.0	129.0 	1
298.0	217.0 	2
362.0	412.0 	3
67.0	325.0 	4
283.0	281.0 	3
274.0	176.0 	2
475.0	197.0 	2
335.0	268.0 	3
407.0	312.0 	3
16.0	469.0 	4
453.0	247.0 	3
278.0	379.0 	3
335.0	483.0 	3
146.0	194.0 	1
86.0	61.0 	1
351.0	266.0 	3
410.0	379.0 	3
307.0	120.0 	2
440.0	60.0 	2
452.0	219.0 	2
264.0	414.0 	3
391.0	19.0 	2
371.0	309.0 	3
134.0	110.0 	1
202.0	477.0 	4
212.0	464.0 	4
11.0	290.0 	4
205.0	365.0 	4
469.0	496.0 	3
465.0	465.0 	3
323.0	328.0 	3
376.0	351.0 	3
144.0	452.0 	4
391.0	400.0 	3
2.0	405.0 	4
274.0	169.0 	2
6.0	93.0 	1
384.0	389.0 	3
97.0	32.0 	1
161.0	237.0 	1
473.0	175.0 	2
108.0	173.0 	1
202.0	48.0 	1
191.0	397.0 	4
30.0	269.0 	4
64.0	193.0 	1
325.0	234.0 	3
355.0	247.0 	3
37.0	336.0 	4
146.0	137.0 	1
295.0	272.0 	3
121.0	235.0 	1
11.0	440.0 	4
57.0	477.0 	4
327.0	27.0 	2
490.0	261.0 	3
473.0	298.0 	3
418.0	310.0 	3
296.0	453.0 	3
485.0	486.0 	3
398.0	265.0 	3
492.0	262.0 	3
390.0	264.0 	3
254.0	143.0 	1
330.0	227.0 	2
183.0	193.0 	1
87.0	15.0 	1
270.0	175.0 	2
177.0	165.0 	1
271.0	158.0 	2
178.0	444.0 	4
297.0	37.0 	2
159.0	456.0 	4
199.0	27.0 	1
234.0	476.0 	4
386.0	135.0 	2
45.0	154.0 	1
224.0	0.0 	1
71.0	138.0 	1
175.0	489.0 	4
342.0	488.0 	3
53.0	240.0 	1
492.0	453.0 	3
269.0	386.0 	3
35.0	307.0 	4
417.0	391.0 	3
68.0	27.0 	1
63.0	141.0 	1
409.0	487.0 	3
410.0	284.0 	3
18.0	5.0 	1
7.0	435.0 	4
75.0	498.0 	4
282.0	247.0 	3
99.0	460.0 	4
123.0	363.0 	4
109.0	195.0 	1
32.0	111.0 	1
46.0	146.0 	1
274.0	378.0 	3
11.0	475.0 	4
171.0	392.0 	4
342.0	471.0 	3
236.0	161.0 	1
115.0	415.0 	4
