147.0	231.0 	4
599.0	81.0 	2
98.0	299.0 	4
192.0	58.0 	4
587.0	456.0 	1
374.0	883.0 	6
991.0	59.0 	2
475.0	215.0 	1
624.0	272.0 	2
685.0	971.0 	6
796.0	869.0 	5
472.0	62.0 	4
808.0	0.0 	2
742.0	919.0 	5
606.0	566.0 	1
256.0	600.0 	3
582.0	661.0 	6
609.0	998.0 	6
201.0	909.0 	3
993.0	456.0 	5
206.0	48.0 	4
62.0	390.0 	4
893.0	795.0 	5
238.0	813.0 	3
286.0	714.0 	3
435.0	587.0 	1
946.0	296.0 	2
928.0	75.0 	2
366.0	272.0 	4
223.0	445.0 	4
992.0	679.0 	5
440.0	659.0 	6
850.0	99.0 	2
481.0	190.0 	1
525.0	53.0 	2
933.0	920.0 	5
788.0	361.0 	2
651.0	197.0 	2
654.0	320.0 	2
282.0	263.0 	4
106.0	258.0 	4
733.0	878.0 	5
125.0	765.0 	3
53.0	978.0 	3
839.0	285.0 	2
847.0	286.0 	2
728.0	873.0 	5
355.0	655.0 	6
941.0	830.0 	5
25.0	914.0 	3
721.0	229.0 	2
334.0	951.0 	6
810.0	184.0 	2
351.0	429.0 	1
771.0	664.0 	5
164.0	995.0 	3
359.0	263.0 	4
19.0	648.0 	3
975.0	229.0 	2
186.0	651.0 	3
530.0	706.0 	6
99.0	509.0 	3
898.0	968.0 	5
329.0	247.0 	4
616.0	362.0 	1
980.0	261.0 	2
339.0	92.0 	4
639.0	368.0 	1
396.0	443.0 	1
974.0	750.0 	5
791.0	575.0 	5
571.0	288.0 	1
634.0	729.0 	6
622.0	318.0 	1
401.0	635.0 	6
815.0	151.0 	2
166.0	630.0 	3
444.0	963.0 	6
479.0	172.0 	4
102.0	682.0 	3
345.0	531.0 	1
928.0	642.0 	5
28.0	309.0 	4
303.0	507.0 	1
104.0	316.0 	4
570.0	412.0 	1
127.0	19.0 	4
611.0	424.0 	1
826.0	146.0 	2
362.0	114.0 	4
630.0	217.0 	2
577.0	835.0 	6
100.0	161.0 	4
936.0	158.0 	2
611.0	609.0 	1
698.0	233.0 	2
353.0	241.0 	4
966.0	734.0 	5
528.0	288.0 	1
502.0	799.0 	6
158.0	148.0 	4
873.0	909.0 	5
457.0	772.0 	6
336.0	379.0 	1
947.0	503.0 	5
633.0	592.0 	1
75.0	578.0 	3
227.0	26.0 	4
744.0	657.0 	5
108.0	528.0 	3
591.0	915.0 	6
626.0	512.0 	1
916.0	79.0 	2
782.0	62.0 	2
388.0	30.0 	4
705.0	371.0 	2
136.0	392.0 	4
597.0	152.0 	2
968.0	565.0 	5
247.0	397.0 	4
694.0	139.0 	2
580.0	994.0 	6
362.0	873.0 	6
951.0	548.0 	5
940.0	691.0 	5
17.0	311.0 	4
548.0	511.0 	1
876.0	630.0 	5
408.0	889.0 	6
235.0	758.0 	3
307.0	153.0 	4
397.0	354.0 	1
130.0	205.0 	4
733.0	5.0 	2
391.0	295.0 	1
945.0	340.0 	2
131.0	628.0 	3
354.0	248.0 	4
162.0	272.0 	4
727.0	578.0 	5
282.0	587.0 	3
926.0	337.0 	2
440.0	548.0 	1
680.0	276.0 	2
482.0	30.0 	4
618.0	94.0 	2
355.0	618.0 	1
575.0	806.0 	6
163.0	130.0 	4
63.0	743.0 	3
510.0	407.0 	1
825.0	420.0 	2
393.0	638.0 	6
212.0	729.0 	3
582.0	456.0 	1
653.0	669.0 	5
231.0	343.0 	4
207.0	847.0 	3
147.0	603.0 	3
854.0	419.0 	2
830.0	333.0 	2
280.0	209.0 	4
912.0	435.0 	2
561.0	947.0 	6
83.0	891.0 	3
40.0	563.0 	3
969.0	856.0 	5
462.0	283.0 	1
242.0	380.0 	4
97.0	882.0 	3
616.0	559.0 	1
51.0	650.0 	3
510.0	293.0 	1
13.0	160.0 	4
473.0	19.0 	4
92.0	169.0 	4
436.0	450.0 	1
408.0	737.0 	6
696.0	539.0 	1
311.0	6.0 	4
439.0	29.0 	4
481.0	884.0 	6
151.0	452.0 	3
600.0	482.0 	1
916.0	641.0 	5
896.0	971.0 	5
506.0	54.0 	4
378.0	50.0 	4
80.0	288.0 	4
852.0	622.0 	5
892.0	788.0 	5
519.0	44.0 	2
545.0	178.0 	2
808.0	567.0 	5
783.0	2.0 	2
761.0	477.0 	2
724.0	693.0 	5
298.0	268.0 	4
954.0	518.0 	5
218.0	256.0 	4
90.0	566.0 	3
81.0	339.0 	4
199.0	455.0 	3
78.0	666.0 	3
854.0	56.0 	2
669.0	456.0 	1
934.0	578.0 	5
571.0	676.0 	6
655.0	379.0 	1
452.0	226.0 	1
176.0	540.0 	3
454.0	788.0 	6
341.0	927.0 	6
618.0	222.0 	2
966.0	110.0 	2
638.0	398.0 	1
201.0	232.0 	4
892.0	856.0 	5
149.0	782.0 	3
864.0	334.0 	2
491.0	376.0 	1
473.0	1.0 	4
870.0	973.0 	5
148.0	261.0 	4
651.0	373.0 	1
685.0	362.0 	2
572.0	449.0 	1
271.0	191.0 	4
631.0	282.0 	2
40.0	57.0 	4
91.0	393.0 	4
600.0	623.0 	1
341.0	222.0 	4
870.0	701.0 	5
70.0	430.0 	3
253.0	867.0 	3
295.0	734.0 	3
907.0	478.0 	5
763.0	664.0 	5
208.0	722.0 	3
537.0	650.0 	6
575.0	129.0 	2
183.0	832.0 	3
675.0	66.0 	2
105.0	838.0 	3
411.0	7.0 	4
232.0	122.0 	4
125.0	811.0 	3
603.0	710.0 	6
118.0	982.0 	3
321.0	830.0 	6
439.0	677.0 	6
539.0	839.0 	6
762.0	606.0 	5
261.0	893.0 	6
109.0	868.0 	3
426.0	332.0 	1
794.0	990.0 	5
873.0	0.0 	2
920.0	614.0 	5
339.0	813.0 	6
552.0	651.0 	6
213.0	638.0 	3
413.0	142.0 	4
400.0	767.0 	6
21.0	136.0 	4
437.0	768.0 	6
662.0	261.0 	2
660.0	457.0 	1
452.0	425.0 	1
409.0	25.0 	4
825.0	612.0 	5
23.0	613.0 	3
849.0	703.0 	5
556.0	566.0 	1
579.0	494.0 	1
318.0	280.0 	4
563.0	621.0 	1
12.0	364.0 	4
841.0	522.0 	5
9.0	499.0 	3
253.0	774.0 	3
464.0	773.0 	6
836.0	300.0 	2
15.0	638.0 	3
124.0	630.0 	3
821.0	793.0 	5
830.0	315.0 	2
42.0	44.0 	4
294.0	648.0 	3
923.0	983.0 	5
215.0	613.0 	3
351.0	78.0 	4
615.0	618.0 	1
