21.0	79.0 	1
42.0	58.0 	2
1.0	29.0 	3
62.0	80.0 	4
75.0	59.0 	4
72.0	48.0 	2
61.0	9.0 	2
66.0	94.0 	4
40.0	34.0 	2
67.0	64.0 	4
23.0	93.0 	1
66.0	32.0 	2
89.0	55.0 	4
32.0	55.0 	1
15.0	17.0 	3
50.0	32.0 	2
88.0	24.0 	2
97.0	39.0 	4
50.0	55.0 	2
21.0	48.0 	3
99.0	0.0 	2
89.0	53.0 	4
76.0	65.0 	4
16.0	77.0 	1
27.0	89.0 	1
26.0	28.0 	3
24.0	16.0 	3
10.0	84.0 	1
78.0	43.0 	2
24.0	61.0 	1
7.0	18.0 	3
18.0	80.0 	1
83.0	94.0 	4
7.0	88.0 	1
73.0	99.0 	4
67.0	53.0 	2
79.0	59.0 	4
62.0	74.0 	4
55.0	66.0 	4
84.0	56.0 	4
29.0	36.0 	3
98.0	78.0 	4
25.0	6.0 	3
79.0	40.0 	2
78.0	55.0 	4
73.0	80.0 	4
31.0	47.0 	2
32.0	34.0 	3
51.0	97.0 	4
88.0	9.0 	2
57.0	42.0 	2
94.0	44.0 	4
85.0	62.0 	4
77.0	66.0 	4
82.0	95.0 	4
60.0	27.0 	2
4.0	57.0 	1
20.0	40.0 	3
86.0	53.0 	4
93.0	18.0 	2
66.0	95.0 	4
11.0	9.0 	3
17.0	98.0 	1
33.0	54.0 	1
69.0	97.0 	4
47.0	49.0 	2
42.0	15.0 	3
14.0	54.0 	1
11.0	40.0 	3
59.0	97.0 	4
43.0	40.0 	2
45.0	26.0 	2
89.0	91.0 	4
78.0	65.0 	4
99.0	74.0 	4
47.0	32.0 	2
70.0	68.0 	4
84.0	37.0 	2
50.0	58.0 	2
48.0	41.0 	2
40.0	45.0 	2
37.0	29.0 	3
89.0	36.0 	2
54.0	27.0 	2
70.0	85.0 	4
69.0	77.0 	4
22.0	17.0 	3
13.0	22.0 	3
59.0	65.0 	4
94.0	4.0 	2
59.0	85.0 	4
94.0	51.0 	4
98.0	25.0 	2
42.0	80.0 	1
81.0	71.0 	4
78.0	44.0 	2
42.0	3.0 	3
30.0	36.0 	3
73.0	62.0 	4
62.0	79.0 	4
