16.0	347.0	1
21.0	351.0	1
16.0	340.0	1
38.0	355.0	1
44.0	355.0	1
31.0	334.0	1
134.0	266.0	1
23.0	30.0	1
120.0	37.0	1
131.0	276.0	1
2.0	92.0	1
69.0	252.0	1
85.0	326.0	1
91.0	153.0	1
21.0	299.0	1
88.0	7.0	1
136.0	31.0	1
36.0	247.0	1
122.0	132.0	1
139.0	8.0	1
19.0	91.0	1
80.0	309.0	1
53.0	206.0	1
137.0	82.0	1
84.0	19.0	1
91.0	207.0	1
133.0	355.0	1
4.0	239.0	1
131.0	304.0	1
137.0	324.0	1
115.0	173.0	1
98.0	270.0	1
99.0	20.0	1
101.0	28.0	1
91.0	15.0	1
55.0	286.0	1
50.0	35.0	1
9.0	297.0	1
23.0	303.0	1
41.0	8.0	1
134.0	256.0	1
78.0	61.0	1
116.0	99.0	1
124.0	317.0	1
77.0	312.0	1
130.0	139.0	1
50.0	140.0	1
100.0	67.0	1
71.0	304.0	1
26.0	175.0	1
77.0	271.0	1
5.0	0.0	1
30.0	263.0	1
97.0	221.0	1
62.0	61.0	1
136.0	128.0	1
9.0	88.0	1
57.0	227.0	1
291.0	597.0	2
294.0	599.0	2
470.0	542.0	2
493.0	555.0	2
326.0	514.0	2
466.0	461.0	2
534.0	507.0	2
352.0	472.0	2
345.0	568.0	2
439.0	510.0	2
480.0	584.0	2
371.0	521.0	2
2.0	588.0	3
15.0	595.0	3
17.0	590.0	3
25.0	586.0	3
36.0	595.0	3
35.0	586.0	3
32.0	580.0	3
9.0	551.0	3
57.0	595.0	3
44.0	574.0	3
23.0	550.0	3
5.0	533.0	3
64.0	596.0	3
22.0	541.0	3
61.0	579.0	3
42.0	552.0	3
45.0	555.0	3
13.0	524.0	3
17.0	526.0	3
67.0	582.0	3
42.0	546.0	3
37.0	540.0	3
77.0	584.0	3
68.0	563.0	3
34.0	519.0	3
40.0	523.0	3
0.0	493.0	3
5.0	490.0	3
45.0	522.0	3
78.0	560.0	3
91.0	579.0	3
95.0	584.0	3
30.0	503.0	3
81.0	558.0	3
84.0	561.0	3
93.0	573.0	3
92.0	571.0	3
80.0	554.0	3
63.0	531.0	3
107.0	597.0	3
47.0	513.0	3
61.0	526.0	3
88.0	556.0	3
91.0	560.0	3
37.0	498.0	3
59.0	519.0	3
0.0	473.0	3
18.0	479.0	3
25.0	483.0	3
74.0	529.0	3
25.0	480.0	3
96.0	549.0	3
92.0	543.0	3
0.0	461.0	3
73.0	516.0	3
34.0	478.0	3
80.0	522.0	3
26.0	469.0	3
122.0	587.0	3
126.0	593.0	3
124.0	586.0	3
34.0	471.0	3
84.0	518.0	3
110.0	552.0	3
25.0	463.0	3
59.0	491.0	3
37.0	468.0	3
136.0	599.0	3
30.0	461.0	3
7.0	450.0	3
47.0	472.0	3
81.0	504.0	3
41.0	465.0	3
20.0	449.0	3
143.0	597.0	3
35.0	458.0	3
31.0	455.0	3
106.0	525.0	3
135.0	570.0	3
114.0	533.0	3
6.0	439.0	3
16.0	442.0	3
146.0	589.0	3
41.0	454.0	3
38.0	451.0	3
135.0	558.0	3
58.0	464.0	3
